tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,plot
tt1129423,movie,Fireproof,Fireproof,2008,122.0,"Drama,Romance",6.5,24911.0,"{'en-US': 'In an attempt to save his marriage, a firefighter uses a 40-day experiment known as ""The Love Dare.""'}"
tt1129442,movie,Transporter 3,Transporter 3,2008,104.0,"Action,Thriller",6.1,181329.0,"{'en-US': ""Frank Martin is forced to deliver Valentina, the kidnapped daughter of a Ukrainian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery.""}"
tt1129445,movie,Amelia,Amelia,2009,111.0,"Adventure,Biography,Drama",5.8,13967.0,"{'en-US': 'A look at the life of legendary American pilot Amelia Earhart, who disappeared while flying over the Pacific Ocean in 1937 in an attempt to make a flight around the world.'}"
tt1130080,movie,The Informant!,The Informant!,2009,108.0,"Biography,Comedy,Crime",6.5,68662.0,"{'en-US': 'The U.S. government decides to go after an agro-business giant with a price-fixing accusation, based on the evidence submitted by their star witness, vice president-turned-informant Mark Whitacre.'}"
tt11301886,movie,Rebel Ridge,Rebel Ridge,2024,131.0,"Action,Crime,Drama",6.8,87778.0,{'en-US': 'A former Marine grapples his way through a web of small-town corruption when an attempt to post bail for his cousin escalates into a violent standoff with the local police chief.'}
tt11301946,movie,Beast,Beast,2022,155.0,"Action,Comedy,Crime",5.2,38153.0,{'en-US': 'A jaded former intelligence agent is pulled back into action when an attack at a mall creates a tense hostage situation.'}
tt11304740,movie,Wish,Wish,2023,95.0,"Adventure,Animation,Comedy",5.6,46531.0,{'en-US': 'A young girl wishes on a star and gets a more direct answer than she bargained for when a trouble-making star comes down from the sky to join her.'}
tt11307814,movie,Red Dot,Red Dot,2021,86.0,"Drama,Horror,Thriller",5.5,15313.0,"{'en-US': 'When Nadja becomes pregnant, she and David make an attempt to rekindle their relationship by traveling to the north of Sweden for a hiking trip, but soon their romantic trip turns into a nightmare.'}"
tt1130884,movie,Shutter Island,Shutter Island,2010,138.0,"Drama,Mystery,Thriller",8.2,1543533.0,{'en-US': 'Two US marshals are sent to a mental institution on an inhospitable island in order to investigate the disappearance of a patient.'}
tt1130988,movie,JCVD,JCVD,2008,97.0,"Comedy,Crime,Drama",7.0,40885.0,{'en-US': 'Jean-Claude Van Damme gets involved in a bank robbery with hostages situation and reflects about his life during it.'}
tt11314148,movie,Shiddat,Shiddat,2021,146.0,Romance,7.6,25275.0,"{'en-US': 'A passionate love story involving two couples which highlights the contrast between a regular, mature yet egoistic husband and a unique, happy go lucky, enamored, overzealous boy chasing after the love of his life.'}"
tt11315808,movie,Joker: Folie à Deux,Joker: Folie à Deux,2024,138.0,"Drama,Musical,Thriller",5.2,159985.0,"{'en-US': 'Struggling with his dual identity, failed comedian Arthur Fleck meets the love of his life, Harley Quinn, while incarcerated at Arkham State Hospital.'}"
tt11317142,movie,Shiva Baby,Shiva Baby,2020,77.0,"Comedy,Drama",7.1,38209.0,"{'en-US': 'While at a Jewish funeral service with her parents, a college student has an awkward encounter with her sugar daddy and ex-girlfriend.'}"
tt1131724,movie,2:22,2:22,2017,98.0,"Drama,Mystery,Romance",5.7,26526.0,"{'en-US': ""A man's life is derailed when an ominous pattern of events repeats itself in exactly the same manner every day, ending at precisely 2:22 p.m.""}"
tt1131729,movie,The Boat That Rocked,Pirate Radio,2009,117.0,"Comedy,Drama,Music",7.3,118200.0,"{'en-US': 'A band of rogue DJs that captivated Britain, playing the music that defined a generation and standing up to a government that wanted classical music, and nothing else, on the airwaves.'}"
tt1131734,movie,Jennifer's Body,Jennifer's Body,2009,102.0,"Comedy,Horror",5.5,161056.0,{'en-US': 'A newly-possessed high-school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?'}
tt1132285,movie,The Factory,The Factory,2012,104.0,"Crime,Mystery,Thriller",5.8,12060.0,"{'en-US': 'An obsessed cop is on the trail of a serial killer prowling the streets of Buffalo, N.Y. but when his teenage daughter disappears, he drops any professional restraint to get the killer.'}"
tt11322920,movie,Ayyappanum Koshiyum,Ayyappanum Koshiyum,2020,177.0,"Action,Drama,Thriller",8.0,11590.0,"{'en-US': 'The story revolves around the clash between Ayyappan, a senior police officer who serves at the Attappadi Police Station and Havildar Koshi, who comes to the village with a motive.'}"
tt1132449,movie,Lay the Favorite,Lay the Favorite,2012,94.0,"Comedy,Drama,Romance",4.9,12279.0,"{'en-US': ""Ex-private dancer Beth aspires to be a Las Vegas cocktail waitress, when she falls in with Dink, a sports gambler. Sparks fly as she proves to be something of a gambling prodigy--much to the ire of Dink's wife, Tulip.""}"
tt1132620,movie,The Girl with the Dragon Tattoo,Män som hatar kvinnor,2009,152.0,"Crime,Drama,Mystery",7.8,226638.0,"{'en-US': ""Influential industrialist Vanger's niece Harriet disappeared under mysterious circumstances 40 years ago. As a last attempt at solving the case, he hires investigative journalist Mikael Blomkvist.""}"
tt1132623,tvMovie,You Don't Know Jack,You Don't Know Jack,2010,134.0,"Biography,Drama",7.5,31136.0,{'en-US': 'A look at the life and work of doctor-assisted suicide advocate Jack Kevorkian.'}
tt1132626,movie,Saw V,Saw V,2008,92.0,"Horror,Thriller",5.8,143137.0,"{'en-US': ""Following Jigsaw's grisly demise, Mark Hoffman is commended as a hero, but Agent Strahm is suspicious, and delves into Hoffman's past. Meanwhile, another group of people are put through a series of gruesome tests.""}"
tt11327514,movie,Uncle Frank,Uncle Frank,2020,95.0,"Comedy,Drama",7.3,23961.0,"{'en-US': ""In 1973, when Frank Bledsoe and his 18-year-old niece Beth take a road trip from Manhattan to Creekville, South Carolina, for the family patriarch's funeral, they're unexpectedly joined by Frank's lover, Walid.""}"
tt1133985,movie,Green Lantern,Green Lantern,2011,114.0,"Action,Adventure,Sci-Fi",5.5,302967.0,"{'en-US': 'Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.'}"
tt1133991,movie,What Doesn't Kill You,What Doesn't Kill You,2008,100.0,"Crime,Drama,Thriller",6.5,13642.0,"{'en-US': 'Two childhood friends from South Boston turn to crime as a way to get by, ultimately causing a strain in their personal lives and their friendship.'}"
tt1134629,movie,The Private Lives of Pippa Lee,The Private Lives of Pippa Lee,2009,98.0,"Comedy,Drama,Romance",6.3,14502.0,"{'en-US': 'After her much older husband forces a move to a suburban retirement community, Pippa Lee engages in a period of reflection and finds herself heading toward a quiet nervous breakdown.'}"
tt1134854,movie,Survival of the Dead,Survival of the Dead,2009,90.0,"Comedy,Drama,Horror",4.8,23017.0,"{'en-US': 'On an island off the coast of North America, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state.'}"
tt1135084,movie,Takers,Takers,2010,107.0,"Action,Crime,Drama",6.2,67184.0,{'en-US': 'A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.'}
tt1135092,movie,The Limits of Control,The Limits of Control,2009,116.0,"Crime,Drama,Mystery",6.2,21596.0,"{'en-US': 'The story of a mysterious loner, a stranger in the process of completing a criminal job.'}"
tt1135487,movie,Duplicity,Duplicity,2009,125.0,"Comedy,Crime,Romance",6.1,52988.0,{'en-US': 'Two corporate spies become embroiled in a clandestine love affair.'}
tt1135503,movie,Julie & Julia,Julie & Julia,2009,123.0,"Biography,Drama,Romance",7.0,132262.0,"{'en-US': ""Julie Powell, a young blogger, is determined to emulate Julia Child's cooking techniques. Though separated by time, the two women share a common passion for food that intertwines their lives.""}"
tt1135525,movie,The Slammin' Salmon,The Slammin' Salmon,2009,99.0,Comedy,6.4,16048.0,{'en-US': 'The owner of a Miami restaurant indebted to the mob institutes a contest to see what waiter can earn the most money in one night.'}
tt11358390,movie,Renfield,Renfield,2023,93.0,"Action,Comedy,Fantasy",6.4,111237.0,"{'en-US': ""Renfield, Dracula's tortured henchman, is forced to capture prey for his master and do his every bidding. But now, after centuries of servitude, Renfield is ready to see if there is a life outside his boss's shadow.""}"
tt1135985,movie,Sex Drive,Sex Drive,2008,109.0,"Comedy,Romance",6.5,93954.0,{'en-US': 'A high-school senior drives cross-country with his best friends to hook up with a babe he met online.'}
tt11364772,movie,Kabzaa,Kabzaa,2023,134.0,"Action,Crime,Thriller",4.7,15522.0,"{'en-US': 'In 1947 a Gandhi follower and a freedom fighter were brutally attacked. Due to unavoidable circumstances, the freedom fighter son gets trapped in the mafia world and the story revolves between 1942 to 1986.'}"
tt11365186,movie,Redeeming Love,Redeeming Love,2022,134.0,"Drama,Romance,Western",6.7,17496.0,"{'en-US': 'Sold into prostitution as a child, Angel knows nothing but betrayal. Can her heart ever be mended? Based upon the novel by Francine Rivers.'}"
tt1136608,movie,District 9,District 9,2009,112.0,"Action,Sci-Fi,Thriller",7.9,734382.0,"{'en-US': 'In a future Earth in which aliens are isolated in a remote ghetto, a government agent finds himself banished there.'}"
tt1136617,movie,The Killer,The Killer,2023,118.0,"Action,Adventure,Crime",6.7,210006.0,"{'en-US': ""Solitary, cold, methodical and unencumbered by scruples or regrets, a killer waits in the shadows, watching for his next target. Yet, the longer he waits, the more he thinks he's losing his mind, if not his cool.""}"
tt1137450,movie,Death Wish,Death Wish,2018,107.0,"Action,Crime,Drama",6.3,79166.0,"{'en-US': 'Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.'}"
tt11374902,movie,Doctor,Doctor,2021,148.0,"Action,Comedy,Crime",7.4,19819.0,"{'en-US': ""When his fiancee's niece is kidnapped, a stoic army doctor and his motley team launch a rescue operation in which they need both wit and their wits.""}"
tt11375428,movie,Hridayam,Hridayam,2022,172.0,"Drama,Musical,Romance",8.1,17705.0,"{'en-US': 'The emotional journey of Arun, his carefree bachelor days in engineering college, and how he matures through various phases of life.'}"
tt11382384,movie,The Dissident,The Dissident,2020,119.0,"Crime,Documentary,Thriller",7.8,30823.0,"{'en-US': 'When Washington Post journalist Jamal Khashoggi disappears in Istanbul, his fiancée and dissidents around the world piece together the clues to a murder and expose a global cover up.'}"
tt11388406,movie,Horse Girl,Horse Girl,2020,103.0,"Drama,Mystery,Thriller",6.0,21212.0,"{'en-US': 'Sarah, a socially isolated woman with a fondness for arts and crafts, horses, and supernatural crime shows finds her increasingly lucid dreams trickling into her waking life.'}"
tt11388580,movie,Miss Americana,Miss Americana,2020,85.0,"Biography,Documentary,Drama",7.4,25924.0,{'en-US': 'A look at iconic pop artist Taylor Swift during a transformational time in her life as she embraces her role as a singer/songwriter and harnesses the full power of her voice.'}
tt11389748,movie,Mass,Mass,2021,111.0,Drama,7.6,18617.0,{'en-US': 'The parents of both the shooter and one of the victims of a school shooting tragedy agree to meet and talk in an attempt to move forward.'}
tt11389872,movie,Kingdom of the Planet of the Apes,Kingdom of the Planet of the Apes,2024,145.0,"Action,Adventure,Drama",6.9,151186.0,"{'en-US': ""Many years after the reign of Caesar, a young ape goes on a journey that will lead him to question everything he's been taught about the past and make choices that will define a future for apes and humans alike.""}"
tt11390036,movie,A Fall from Grace,A Fall from Grace,2020,120.0,"Crime,Drama,Mystery",5.9,17974.0,"{'en-US': ""Disheartened since her ex-husband's affair, Grace Waters feels restored by a new romance. But when secrets erode her short-lived joy, Grace's vulnerable side turns violent.""}"
tt1139328,movie,The Ghost Writer,The Ghost Writer,2010,128.0,"Crime,Drama,Mystery",7.2,173841.0,"{'en-US': ""A ghostwriter uncovers a dark secret while working on the memoirs of England's former Prime Minister.""}"
tt11394332,movie,Spree,Spree,2020,93.0,"Comedy,Crime,Horror",5.9,18302.0,"{'en-US': 'Thirsty for a following, Kurt Kunkle is a rideshare driver who has figured out a deadly plan to go viral.'}"
tt1139592,movie,Jeepers Creepers III,Jeepers Creepers 3,2017,100.0,Horror,3.9,25574.0,"{'en-US': ""Sheriff Dan Tashtego and a team of creeper hunters enlist the help of officer Davis Tubbs to help stop the monster's eating spree.""}"
tt11396310,movie,Viduthalai: Part 1,Viduthalai Part 1,2023,150.0,"Action,Crime,Drama",8.2,10907.0,{'en-US': 'A police officer is recruited to capture the leader of a separatist group.'}
tt1139668,movie,The Unborn,The Unborn,2009,88.0,"Horror,Mystery,Thriller",4.7,54081.0,"{'en-US': 'When Casey Beldon witnesses a series of paranormal activities around her, she takes the help of a spiritual adviser and soon finds out a frightful family secret solely responsible for her condition.'}"
tt1139797,movie,Let the Right One In,Låt den rätte komma in,2008,114.0,"Drama,Fantasy,Horror",7.8,233036.0,"{'en-US': 'Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.'}"
