tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0216787,movie,The Taste of Others,Le goût des autres,2000,112,"Comedy,Drama,Romance",7.2,10737.0
tt0216800,movie,With a Friend Like Harry...,"Harry, un ami qui vous veut du bien",2000,117,"Comedy,Drama,Mystery",7.1,12191.0
tt0216817,movie,Hum Saath-Saath Hain,Hum Saath-Saath Hain,1999,177,"Drama,Musical",6.3,10362.0
tt0216986,movie,Propaganda,Propaganda,1999,120,"Drama,History",7.1,10364.0
tt0217505,movie,Gangs of New York,Gangs of New York,2002,167,"Crime,Drama",7.5,487611.0
tt0217630,movie,Loser,Loser,2000,98,"Comedy,Romance",5.3,31111.0
tt0217756,movie,Ready to Rumble,Ready to Rumble,2000,107,"Comedy,Sport",5.4,15814.0
tt0217869,movie,Unbreakable,Unbreakable,2000,106,"Drama,Mystery,Sci-Fi",7.3,455816.0
tt0218553,movie,Ring 2,Ringu 2,1999,95,"Horror,Mystery,Sci-Fi",5.9,15284.0
tt0218817,movie,Antitrust,Antitrust,2001,108,"Action,Crime,Drama",6.1,30833.0
tt0218839,movie,Best in Show,Best in Show,2000,90,Comedy,7.5,69423.0
tt0218922,movie,Original Sin,Original Sin,2001,116,"Crime,Drama,Mystery",6.0,61714.0
tt0218967,movie,The Family Man,The Family Man,2000,125,"Comedy,Drama,Fantasy",6.8,125913.0
tt0219653,movie,Dracula 2000,Dracula 2000,2000,99,"Action,Fantasy,Horror",4.9,37701.0
tt0219699,movie,The Gift,The Gift,2000,111,"Drama,Fantasy,Horror",6.7,77825.0
tt0219822,movie,Human Nature,Human Nature,2001,96,"Comedy,Drama",6.4,19311.0
tt0219854,movie,The Kid,The Kid,2000,104,"Comedy,Family,Fantasy",6.1,45349.0
tt0219952,movie,Lucky Numbers,Lucky Numbers,2000,105,"Comedy,Crime",5.1,11134.0
tt0219965,movie,Bandits,Bandits,2001,123,"Comedy,Crime,Drama",6.5,72609.0
tt0220099,movie,The Tigger Movie,The Tigger Movie,2000,77,"Adventure,Animation,Comedy",6.3,21024.0
tt0220506,movie,Halloween: Resurrection,Halloween: Resurrection,2002,90,"Horror,Thriller",3.9,51502.0
tt0220580,movie,Intacto,Intacto,2001,108,"Drama,Fantasy,Romance",6.8,13861.0
tt0220832,movie,Vaastav: The Reality,Vaastav: The Reality,1999,145,"Action,Crime,Drama",8.0,15360.0
tt0221027,movie,Blow,Blow,2001,124,"Biography,Crime,Drama",7.5,281481.0
tt0221073,movie,Chopper,Chopper,2000,94,"Biography,Crime,Drama",7.1,42912.0
tt0221218,movie,The Glass House,The Glass House,2001,106,"Crime,Drama,Mystery",5.8,41110.0
tt0222012,movie,Hey Ram,Hey Ram,2000,186,"Crime,Drama,History",8.0,14547.0
tt0222812,movie,Beyond Re-Animator,Beyond Re-Animator,2003,96,"Comedy,Horror,Sci-Fi",5.7,13493.0
tt0222851,movie,Brother,Brother,2000,114,"Crime,Drama,Thriller",7.1,25272.0
tt0223897,movie,Pay It Forward,Pay It Forward,2000,123,Drama,7.2,126245.0
tt0225071,movie,Angel Eyes,Angel Eyes,2001,102,"Drama,Romance",5.7,26132.0
tt0227005,movie,Made,Made,2001,95,"Comedy,Crime,Drama",6.3,19944.0
tt0227445,movie,The Score,The Score,2001,124,"Crime,Drama,Thriller",6.8,138966.0
tt0227538,movie,Spy Kids,Spy Kids,2001,88,"Action,Adventure,Comedy",5.6,131489.0
tt0227984,movie,Formula 51,The 51st State,2001,93,"Action,Comedy,Crime",6.3,51772.0
tt0228333,movie,Ghosts of Mars,Ghosts of Mars,2001,98,"Action,Horror,Sci-Fi",4.9,59666.0
tt0228750,movie,Proof of Life,Proof of Life,2000,135,"Action,Drama,Thriller",6.3,59964.0
tt0228786,movie,The Crimson Rivers,Les rivières pourpres,2000,106,"Crime,Mystery,Thriller",6.9,67733.0
tt0229260,movie,Book of Shadows: Blair Witch 2,Book of Shadows: Blair Witch 2,2000,90,"Adventure,Fantasy,Horror",4.0,41066.0
tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,2001,95,"Action,Adventure,Animation",6.9,140904.0
tt0230030,movie,Bedazzled,Bedazzled,2000,93,"Comedy,Fantasy",6.1,115207.0
tt0230600,movie,The Others,The Others,2001,104,"Horror,Mystery,Thriller",7.6,408980.0
tt0230838,movie,Sweet November,Sweet November,2001,119,"Drama,Romance",6.7,96777.0
tt0231402,movie,Crocodile Dundee in Los Angeles,Crocodile Dundee in Los Angeles,2001,95,"Adventure,Comedy,Crime",4.8,26855.0
tt0231775,movie,Down to Earth,Down to Earth,2001,87,"Comedy,Fantasy",5.4,25271.0
tt0232500,movie,The Fast and the Furious,The Fast and the Furious,2001,106,"Action,Crime,Thriller",6.8,436791.0
tt0233142,movie,3000 Miles to Graceland,3000 Miles to Graceland,2001,125,"Action,Comedy,Crime",6.0,49921.0
tt0233422,movie,Chachi 420,Chachi 420,1997,155,"Comedy,Drama,Musical",7.4,13913.0
tt0233469,movie,Collateral Damage,Collateral Damage,2002,108,"Action,Drama,Thriller",5.5,79349.0
tt0234000,movie,Kaho Naa... Pyaar Hai,Kaho Naa... Pyaar Hai,2000,172,"Action,Musical,Romance",6.9,17234.0
tt0234215,movie,The Matrix Reloaded,The Matrix Reloaded,2003,138,"Action,Sci-Fi",7.2,650632.0
tt0234354,movie,Novocaine,Novocaine,2001,95,"Comedy,Crime,Drama",5.8,12109.0
tt0234829,movie,Summer Catch,Summer Catch,2001,104,"Comedy,Drama,Romance",5.1,16951.0
tt0235060,movie,The Road Home,Wo de fu qin mu qin,1999,89,"Drama,Romance",7.7,14219.0
tt0235198,movie,Audition,Ôdishon,1999,115,"Drama,Horror,Mystery",7.1,94342.0
tt0235679,movie,Pokémon 3 the Movie: Spell of the Unown,Gekijôban Poketto Monsutâ Kesshôtô no Teiô Entei,2000,93,"Action,Adventure,Animation",5.8,15887.0
tt0235712,movie,Ring 0: Birthday,Ringu 0: Bâsudei,2000,99,"Horror,Mystery,Thriller",5.9,10300.0
tt0235737,movie,The Salton Sea,The Salton Sea,2002,103,"Crime,Drama,Mystery",7.0,32695.0
tt0236027,movie,Flickering Lights,Blinkende lygter,2000,109,"Action,Comedy,Crime",7.5,25382.0
tt0236348,movie,Josie and the Pussycats,Josie and the Pussycats,2001,98,"Comedy,Music",5.7,25768.0
tt0236493,movie,The Mexican,The Mexican,2001,123,"Adventure,Comedy,Drama",6.1,118511.0
tt0236640,movie,Prozac Nation,Prozac Nation,2001,95,"Biography,Drama,Romance",6.2,19665.0
tt0236784,movie,The Tailor of Panama,The Tailor of Panama,2001,109,"Drama,Thriller",6.1,32014.0
tt0237534,movie,Brotherhood of the Wolf,Le pacte des loups,2001,142,"Action,Adventure,Drama",7.0,74259.0
tt0237539,movie,Bread and Tulips,Pane e tulipani,2000,114,"Comedy,Romance",7.3,11731.0
tt0237572,movie,The Pledge,The Pledge,2001,124,"Crime,Drama,Mystery",6.7,72884.0
tt0237993,movie,101 Reykjavík,101 Reykjavík,2000,88,"Comedy,Drama,Romance",6.8,10079.0
tt0238112,movie,Captain Corelli's Mandolin,Captain Corelli's Mandolin,2001,131,"Drama,Music,Romance",5.9,36723.0
tt0238380,movie,Equilibrium,Equilibrium,2002,107,"Action,Drama,Sci-Fi",7.3,354721.0
tt0238546,movie,Queen of the Damned,Queen of the Damned,2002,101,"Drama,Fantasy,Horror",5.3,62241.0
tt0238552,movie,Replicant,Replicant,2001,100,"Action,Sci-Fi,Thriller",5.4,16172.0
tt0238883,movie,Brat 2,Brat 2,2000,122,"Action,Crime,Drama",7.6,18791.0
tt0238924,movie,The Dangerous Lives of Altar Boys,The Dangerous Lives of Altar Boys,2002,104,"Comedy,Drama",6.9,14434.0
tt0238936,movie,Devdas,Devdas,2002,185,"Drama,Musical,Romance",7.5,48758.0
tt0239395,movie,Cats & Dogs,Cats & Dogs,2001,87,"Action,Adventure,Comedy",5.2,64056.0
tt0239948,movie,Saving Silverman,Saving Silverman,2001,90,"Comedy,Crime,Romance",5.9,44036.0
tt0239949,movie,Say It Isn't So,Say It Isn't So,2001,95,"Comedy,Romance",5.0,13993.0
tt0240200,movie,Water,Water,2005,117,Drama,7.7,15563.0
tt0240462,movie,Dr. Dolittle 2,Dr. Dolittle 2,2001,87,"Comedy,Family,Fantasy",4.8,48626.0
tt0240468,movie,Kung Pow: Enter the Fist,Kung Pow: Enter the Fist,2002,81,"Action,Comedy",6.2,49623.0
tt0240510,movie,The Four Feathers,The Four Feathers,2002,132,"Adventure,Drama,Romance",6.5,36034.0
tt0240515,movie,Freddy Got Fingered,Freddy Got Fingered,2001,87,Comedy,4.7,52967.0
tt0240772,movie,Ocean's Eleven,Ocean's Eleven,2001,116,"Crime,Thriller",7.7,643933.0
tt0240890,movie,Serendipity,Serendipity,2001,90,"Comedy,Romance",6.8,126450.0
tt0240900,movie,Slackers,Slackers,2002,86,"Comedy,Romance",5.3,15514.0
tt0240913,movie,Under the Sand,Sous le sable,2000,92,"Drama,Mystery",7.0,11696.0
tt0241025,movie,Vanity Fair,Vanity Fair,2004,141,Drama,6.2,23850.0
tt0241303,movie,Chocolat,Chocolat,2000,121,"Drama,Romance",7.2,206410.0
tt0241527,movie,Harry Potter and the Sorcerer's Stone,Harry Potter and the Sorcerer's Stone,2001,152,"Adventure,Family,Fantasy",7.7,901331.0
tt0241760,movie,The New Guy,The New Guy,2002,88,Comedy,5.8,38702.0
tt0242193,movie,Bully,Bully,2001,108,"Biography,Crime,Drama",6.9,41852.0
tt0242423,movie,"Dude, Where's My Car?","Dude, Where's My Car?",2000,83,"Comedy,Mystery,Sci-Fi",5.5,149094.0
tt0242445,movie,Exit Wounds,Exit Wounds,2001,101,"Action,Crime,Thriller",5.6,37712.0
tt0242519,movie,Hera Pheri,Hera Pheri,2000,156,"Action,Comedy,Crime",8.2,75789.0
tt0242527,movie,The Hole,The Hole,2001,102,"Drama,Mystery,Thriller",6.2,49119.0
tt0242587,movie,L.I.E.,L.I.E.,2001,97,"Crime,Drama",7.1,10789.0
tt0242653,movie,The Matrix Revolutions,The Matrix Revolutions,2003,129,"Action,Sci-Fi",6.7,559812.0
tt0242998,movie,Valentine,Valentine,2001,96,"Horror,Mystery,Thriller",4.9,30725.0
tt0243017,movie,Waking Life,Waking Life,2001,99,"Animation,Drama,Fantasy",7.6,68334.0
tt0243133,movie,The Man Who Wasn't There,The Man Who Wasn't There,2001,116,"Crime,Drama",7.5,117745.0
tt0243155,movie,Bridget Jones's Diary,Bridget Jones's Diary,2001,97,"Comedy,Drama,Romance",6.8,277456.0
tt0243255,movie,Fat Girl,À ma soeur !,2001,86,Drama,6.4,13397.0
tt0243493,movie,The Closet,Le placard,2001,84,Comedy,7.0,18675.0
tt0243585,movie,Stuart Little 2,Stuart Little 2,2002,77,"Adventure,Comedy,Family",5.5,60192.0
tt0243609,movie,To End All Wars,To End All Wars,2001,117,"Action,Drama,War",6.9,11975.0
tt0243655,movie,Wet Hot American Summer,Wet Hot American Summer,2001,97,"Comedy,Romance",6.5,62027.0
tt0243664,tvMovie,Wit,Wit,2001,99,Drama,8.0,11746.0
tt0243736,movie,40 Days and 40 Nights,40 Days and 40 Nights,2002,96,"Comedy,Romance",5.6,77203.0
tt0243862,movie,Italian for Beginners,Italiensk for begyndere,2000,112,"Comedy,Drama,Romance",7.0,14177.0
tt0244000,movie,American Outlaws,American Outlaws,2001,94,"Action,Western",5.9,18086.0
tt0244244,movie,Swordfish,Swordfish,2001,99,"Action,Crime,Thriller",6.5,199873.0
tt0244316,movie,Yi Yi,Yi yi,2000,173,"Drama,Romance",8.1,30325.0
tt0244970,movie,Someone Like You,Someone Like You...,2001,97,"Comedy,Romance",6.1,28156.0
tt0245046,movie,Charlotte Gray,Charlotte Gray,2001,121,"Drama,Romance,Thriller",6.4,13447.0
tt0245238,movie,Lost and Delirious,Lost and Delirious,2001,103,"Drama,Romance",6.8,22926.0
tt0245429,movie,Spirited Away,Sen to Chihiro no kamikakushi,2001,124,"Adventure,Animation,Family",8.6,906046.0
tt0245562,movie,Windtalkers,Windtalkers,2002,134,"Action,Drama,War",6.1,75368.0
tt0245574,movie,Y tu mamá también,Y tu mamá también,2001,106,Drama,7.7,134152.0
tt0245674,movie,Thir13en Ghosts,Thir13en Ghosts,2001,91,"Fantasy,Horror",5.6,97353.0
tt0245686,movie,Joe Dirt,Joe Dirt,2001,91,"Adventure,Comedy,Drama",6.0,63101.0
tt0245712,movie,Amores Perros,Amores perros,2000,154,"Drama,Thriller",8.0,266160.0
tt0245803,movie,Bulletproof Monk,Bulletproof Monk,2003,104,"Action,Comedy,Fantasy",5.5,53033.0
tt0245844,movie,The Count of Monte Cristo,The Count of Monte Cristo,2002,131,"Action,Adventure,Drama",7.7,154466.0
tt0246460,movie,Die Another Day,Die Another Day,2002,133,"Action,Adventure,Thriller",6.1,234279.0
tt0246464,movie,Big Trouble,Big Trouble,2002,85,"Comedy,Crime,Thriller",6.4,22166.0
tt0246544,movie,The Musketeer,The Musketeer,2001,104,"Action,Adventure,Romance",4.8,15252.0
tt0246578,movie,Donnie Darko,Donnie Darko,2001,113,"Drama,Mystery,Sci-Fi",8.0,880088.0
tt0246677,movie,Heaven,Heaven,2002,97,"Crime,Drama,Romance",6.9,26780.0
tt0246894,movie,Rollerball,Rollerball,2002,98,"Action,Sci-Fi,Sport",3.1,30353.0
tt0246989,movie,Tomcats,Tomcats,2001,95,Comedy,5.3,20278.0
tt0247196,movie,Before Night Falls,Before Night Falls,2000,133,"Biography,Drama,Romance",7.1,26776.0
tt0247199,movie,The Believer,The Believer,2001,98,Drama,7.1,42252.0
tt0247425,movie,In the Bedroom,In the Bedroom,2001,131,"Crime,Drama",7.4,43287.0
tt0247586,movie,Nine Queens,Nueve reinas,2000,114,"Crime,Drama,Thriller",7.9,59482.0
tt0247613,movie,Peppermint Candy,Bakhasatang,1999,129,Drama,7.6,11608.0
tt0247638,movie,The Princess Diaries,The Princess Diaries,2001,115,"Comedy,Family,Romance",6.4,172997.0
tt0247745,movie,Super Troopers,Super Troopers,2001,100,"Comedy,Crime,Mystery",7.0,115932.0
tt0248126,movie,Kabhi Khushi Kabhie Gham...,Kabhi Khushi Kabhie Gham...,2001,210,"Drama,Musical,Romance",7.4,59404.0
tt0248408,movie,Manitou's Shoe,Der Schuh des Manitu,2001,87,"Comedy,Western",6.7,21091.0
tt0248667,movie,Ali,Ali,2001,157,"Biography,Drama,Sport",6.7,107969.0
tt0248845,movie,Hedwig and the Angry Inch,Hedwig and the Angry Inch,2001,95,"Comedy,Drama,Music",7.7,38270.0
tt0249241,movie,Werckmeister Harmonies,Werckmeister harmóniák,2000,145,"Drama,Mystery",8.0,16884.0
tt0249371,movie,Asoka,Asoka,2001,180,"Action,Biography,Drama",6.4,15748.0
tt0249380,movie,Baise-moi,Baise-moi,2000,77,"Crime,Drama,Thriller",4.4,19015.0
tt0249462,movie,Billy Elliot,Billy Elliot,2000,110,"Drama,Music",7.7,147744.0
tt0249478,movie,Domestic Disturbance,Domestic Disturbance,2001,89,"Crime,Thriller",5.6,29338.0
tt0249516,movie,Foodfight!,Foodfight!,2012,91,"Action,Adventure,Animation",1.3,12339.0
tt0250081,movie,Storytelling,Storytelling,2001,87,"Comedy,Drama,Romance",6.8,18660.0
tt0250223,movie,Asterix & Obelix: Mission Cleopatra,Astérix & Obélix : Mission Cléopâtre,2002,107,"Adventure,Comedy,Family",6.7,60195.0
tt0250224,movie,Crazy/Beautiful,Crazy/Beautiful,2001,99,"Drama,Romance",6.4,26073.0
tt0250258,movie,The Experiment,Das Experiment,2001,120,"Drama,Thriller",7.7,97625.0
tt0250310,movie,Corky Romano,Corky Romano,2001,86,"Comedy,Crime",4.7,13986.0
tt0250323,movie,The Deep End,The Deep End,2001,101,"Crime,Drama,Mystery",6.5,12317.0
tt0250468,movie,Killing Me Softly,Killing Me Softly,2002,100,"Drama,Mystery,Romance",5.4,20166.0
tt0250494,movie,Legally Blonde,Legally Blonde,2001,96,"Comedy,Romance",6.5,265632.0
tt0250687,movie,Rat Race,Rat Race,2001,112,"Action,Adventure,Comedy",6.5,126547.0
tt0250797,movie,Unfaithful,Unfaithful,2002,124,"Drama,Romance,Thriller",6.7,102759.0
tt0250934,tvMovie,61*,61*,2001,129,"Biography,Drama,History",7.7,18171.0
tt0251075,movie,Evolution,Evolution,2001,101,"Comedy,Sci-Fi",6.1,139282.0
tt0251114,movie,Hart's War,Hart's War,2002,125,"Drama,War",6.4,56559.0
tt0251127,movie,How to Lose a Guy in 10 Days,How to Lose a Guy in 10 Days,2003,116,"Comedy,Romance",6.5,296265.0
tt0251160,movie,John Q,John Q,2002,116,"Crime,Drama,Thriller",7.1,148587.0
tt0251736,movie,House of 1000 Corpses,House of 1000 Corpses,2003,89,Horror,6.0,97037.0
tt0252028,movie,Surviving Christmas,Surviving Christmas,2004,91,"Comedy,Romance",5.5,29484.0
tt0252076,movie,Maid in Manhattan,Maid in Manhattan,2002,105,"Comedy,Drama,Romance",5.4,99305.0
tt0252299,movie,Buffalo Soldiers,Buffalo Soldiers,2001,98,"Comedy,Crime,Drama",6.7,25973.0
tt0252444,movie,Rabbit-Proof Fence,Rabbit-Proof Fence,2002,94,"Adventure,Biography,Drama",7.4,31043.0
tt0252480,movie,The Grey Zone,The Grey Zone,2001,108,"Drama,History,War",7.0,11767.0
tt0252501,movie,Hearts in Atlantis,Hearts in Atlantis,2001,101,"Drama,Mystery",6.9,42111.0
tt0252503,movie,Heist,Heist,2001,109,"Action,Crime,Drama",6.5,40241.0
tt0252684,movie,Manic,Manic,2001,100,Drama,7.1,10325.0
tt0252866,movie,American Pie 2,American Pie 2,2001,108,Comedy,6.4,278296.0
tt0253474,movie,The Pianist,The Pianist,2002,150,"Biography,Drama,Music",8.5,965141.0
tt0253556,movie,Reign of Fire,Reign of Fire,2002,101,"Action,Adventure,Fantasy",6.2,149056.0
tt0253754,movie,Star Trek: Nemesis,Star Trek: Nemesis,2002,116,"Action,Adventure,Sci-Fi",6.4,85854.0
tt0253798,movie,Out Cold,Out Cold,2001,89,"Comedy,Sport",6.3,18940.0
tt0253867,movie,The Sweetest Thing,The Sweetest Thing,2002,84,"Comedy,Romance",5.2,64261.0
tt0254455,movie,Sex and Lucía,Lucía y el sexo,2001,128,"Drama,Romance",7.0,39717.0
tt0254481,movie,Koi... Mil Gaya,Koi... Mil Gaya,2003,171,"Action,Drama,Fantasy",7.1,29272.0
tt0254686,movie,The Piano Teacher,La pianiste,2001,131,"Drama,Music",7.5,75844.0
tt0255067,movie,Common Wealth,La comunidad,2000,110,"Comedy,Crime,Mystery",7.2,13295.0
tt0255589,movie,The Isle,Seom,2000,90,"Drama,Thriller",6.9,15255.0
tt0255798,movie,The Animal,The Animal,2001,84,"Comedy,Sci-Fi",4.8,65642.0
tt0255819,movie,Baby Boy,Baby Boy,2001,130,"Crime,Drama,Romance",6.5,17461.0
tt0256009,movie,The Devil's Backbone,El espinazo del diablo,2001,106,"Drama,Horror,Thriller",7.4,73033.0
tt0256103,movie,Intimacy,Intimacy,2001,119,"Drama,Romance",6.0,13629.0
tt0256276,movie,Possession,Possession,2002,102,"Drama,Mystery,Romance",6.3,13855.0
tt0256380,movie,Shallow Hal,Shallow Hal,2001,114,"Comedy,Drama,Fantasy",6.0,149259.0
tt0256415,movie,Sweet Home Alabama,Sweet Home Alabama,2002,108,"Comedy,Romance",6.2,128044.0
tt0256524,movie,The Curse of the Jade Scorpion,The Curse of the Jade Scorpion,2001,103,"Comedy,Crime,Mystery",6.7,43207.0
tt0257044,movie,Road to Perdition,Road to Perdition,2002,117,"Crime,Drama,Thriller",7.7,292723.0
tt0257076,movie,S.W.A.T.,S.W.A.T.,2003,117,"Action,Adventure,Crime",6.1,156987.0
tt0257106,movie,Scary Movie 2,Scary Movie 2,2001,83,"Comedy,Horror",5.4,182501.0
tt0257360,movie,About Schmidt,About Schmidt,2002,125,Drama,7.2,135723.0
tt0257516,movie,Cursed,Cursed,2005,97,"Comedy,Horror,Mystery",5.1,36249.0
tt0257568,movie,Kangaroo Jack,Kangaroo Jack,2003,89,"Action,Adventure,Comedy",4.5,34769.0
tt0257756,movie,High Crimes,High Crimes,2002,115,"Crime,Drama,Mystery",6.4,49773.0
tt0258000,movie,Panic Room,Panic Room,2002,112,"Crime,Drama,Thriller",6.8,306451.0
tt0258038,movie,Pootie Tang,Pootie Tang,2001,81,"Action,Adventure,Comedy",5.3,15424.0
tt0258068,movie,The Quiet American,The Quiet American,2002,101,"Drama,Romance,Thriller",7.0,30395.0
tt0258153,movie,S1m0ne,S1m0ne,2002,117,"Comedy,Drama,Sci-Fi",6.1,63366.0
tt0258463,movie,The Bourne Identity,The Bourne Identity,2002,119,"Action,Mystery,Thriller",7.8,593601.0
tt0258470,movie,Bubble Boy,Bubble Boy,2001,84,"Adventure,Comedy,Romance",5.7,36208.0
tt0258760,movie,Lammbock,Lammbock,2001,93,"Comedy,Crime",7.2,12131.0
tt0259288,movie,Dragonfly,Dragonfly,2002,104,"Drama,Fantasy,Mystery",6.1,40822.0
tt0259324,movie,Ghost Rider,Ghost Rider,2007,110,"Action,Fantasy,Thriller",5.3,260426.0
tt0259393,movie,Lantana,Lantana,2001,121,"Drama,Mystery,Romance",7.2,20543.0
tt0259446,movie,My Big Fat Greek Wedding,My Big Fat Greek Wedding,2002,95,"Comedy,Drama,Romance",6.6,148122.0
tt0259484,movie,Paid in Full,Paid in Full,2002,97,"Action,Crime,Drama",7.0,15052.0
tt0259534,movie,Ramayana: The Legend of Prince Rama,Ramayana: The Legend of Prince Rama,1993,135,"Action,Adventure,Animation",9.1,16390.0
tt0259711,movie,Vanilla Sky,Vanilla Sky,2001,136,"Fantasy,Mystery,Romance",6.9,293973.0
tt0260866,movie,Don't Say a Word,Don't Say a Word,2001,113,"Drama,Mystery,Thriller",6.3,58770.0
tt0260991,movie,Joint Security Area,Gongdong gyeongbi guyeok JSA,2000,110,"Action,Drama,Thriller",7.7,36211.0
tt0261289,movie,Serving Sara,Serving Sara,2002,99,"Comedy,Romance",5.3,19299.0
tt0261392,movie,Jay and Silent Bob Strike Back,Jay and Silent Bob Strike Back,2001,104,Comedy,6.8,163740.0
tt0261983,movie,Session 9,Session 9,2001,97,"Drama,Horror,Mystery",6.4,64883.0
tt0263438,movie,Everything's Gonna Be Great,Her Sey Çok Güzel Olacak,1998,107,"Comedy,Drama",8.1,28897.0
tt0263488,movie,Jeepers Creepers,Jeepers Creepers,2001,90,"Horror,Mystery",6.2,149803.0
tt0263757,movie,Uptown Girls,Uptown Girls,2003,92,"Comedy,Drama,Romance",6.2,46701.0
tt0264150,movie,View from the Top,View from the Top,2003,87,"Comedy,Romance",5.3,29620.0
tt0264323,movie,2001 Maniacs,2001 Maniacs,2005,87,"Comedy,Horror",5.3,13661.0
tt0264395,movie,Basic,Basic,2003,98,"Crime,Drama,Mystery",6.4,68023.0
tt0264464,movie,Catch Me If You Can,Catch Me If You Can,2002,141,"Biography,Crime,Drama",8.1,1160041.0
tt0264472,movie,Changing Lanes,Changing Lanes,2002,98,"Drama,Thriller",6.5,76369.0
tt0264508,movie,Dagon,Dagon,2001,98,"Fantasy,Horror,Mystery",6.2,22174.0
tt0264616,movie,Frailty,Frailty,2001,100,"Crime,Drama,Thriller",7.2,95301.0
tt0264761,movie,Kissing Jessica Stein,Kissing Jessica Stein,2001,97,"Comedy,Drama,Romance",6.5,17758.0
tt0264796,movie,Life as a House,Life as a House,2001,125,Drama,7.4,46344.0
tt0264935,movie,Murder by Numbers,Murder by Numbers,2002,115,"Crime,Mystery,Thriller",6.2,64368.0
tt0265029,movie,America's Sweethearts,America's Sweethearts,2001,102,"Comedy,Romance",5.7,61763.0
tt0265086,movie,Black Hawk Down,Black Hawk Down,2001,144,"Action,Drama,History",7.7,438856.0
tt0265087,movie,Black Knight,Black Knight,2001,95,"Adventure,Comedy,Fantasy",4.9,44623.0
tt0265208,movie,The Girl Next Door,The Girl Next Door,2004,109,"Comedy,Drama,Romance",6.7,251117.0
tt0265298,movie,Big Fat Liar,Big Fat Liar,2002,88,"Adventure,Comedy,Family",5.5,41731.0
tt0265343,movie,Monsoon Wedding,Monsoon Wedding,2001,114,"Comedy,Drama,Romance",7.3,27175.0
